categories,documentation-url,end-date,entry-date,geography,geometry,legislation,name,notes,organisation,point,reference,start-date,slug
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:84,"MULTIPOLYGON (((1.729243 52.488193,1.729177 52.488078,1.729184 52.488023,1.729076 52.487893,1.728467 52.488013,1.728225 52.488150,1.728107 52.488296,1.727971 52.488387,1.727940 52.488544,1.727986 52.488616,1.728228 52.488766,1.728811 52.488400,1.729243 52.488193)))",,College Meadows,,local-authority-eng:ESK,,,,/open-space/open-space/84
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:85,"MULTIPOLYGON (((1.734206 52.483735,1.734357 52.483721,1.734395 52.483683,1.734340 52.483567,1.734235 52.483466,1.734053 52.483360,1.733822 52.483287,1.733715 52.483273,1.733650 52.483305,1.733743 52.483743,1.734206 52.483735)))",,High Beech,,local-authority-eng:ESK,,,,/open-space/open-space/85
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:87,"MULTIPOLYGON (((1.718172 52.468459,1.717983 52.468321,1.718204 52.468205,1.718126 52.468088,1.717675 52.468094,1.717631 52.468387,1.717807 52.468391,1.717849 52.468333,1.717942 52.468358,1.717878 52.468421,1.718195 52.468544,1.718245 52.468510,1.718172 52.468459)))",,Planters Grove,,local-authority-eng:ESK,,,,/open-space/open-space/87
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:88,"MULTIPOLYGON (((1.727571 52.452611,1.727442 52.452496,1.727120 52.451828,1.727041 52.451783,1.726946 52.451809,1.726922 52.451847,1.726966 52.452368,1.727112 52.452723,1.727571 52.452611)))",,Witney Green,,local-authority-eng:ESK,,,,/open-space/open-space/88
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:268,"MULTIPOLYGON (((1.736587 52.499675,1.737080 52.499753,1.737115 52.499613,1.736935 52.499369,1.736803 52.499317,1.736673 52.499486,1.736587 52.499675)))",,Vermeer Close,,local-authority-eng:ESK,,,,/open-space/open-space/268
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:269,"MULTIPOLYGON (((1.740983 52.499730,1.740826 52.499714,1.740777 52.499741,1.740379 52.500488,1.740380 52.500767,1.740611 52.500625,1.740779 52.500441,1.741016 52.499825,1.740983 52.499730)))",,Raphael Walk,,local-authority-eng:ESK,,,,/open-space/open-space/269
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:270,"MULTIPOLYGON (((1.740640 52.498825,1.740905 52.498919,1.741299 52.498881,1.741077 52.498753,1.741021 52.498680,1.740640 52.498825)))",,Rubens Walk,,local-authority-eng:ESK,,,,/open-space/open-space/270
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:272,"MULTIPOLYGON (((1.737214 52.494658,1.737504 52.494693,1.737542 52.494574,1.737252 52.494539,1.737214 52.494658)))",,Spexhall Way,,local-authority-eng:ESK,,,,/open-space/open-space/272
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:273,"MULTIPOLYGON (((1.675566 52.328456,1.675706 52.328480,1.675733 52.328468,1.675649 52.328325,1.675566 52.328456)))",,Barnaby Green,,local-authority-eng:ESK,,,,/open-space/open-space/273
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:275,"MULTIPOLYGON (((1.723568 52.420914,1.723730 52.420902,1.723724 52.420605,1.723649 52.420616,1.723568 52.420914)))",,Griffith Close,,local-authority-eng:ESK,,,,/open-space/open-space/275
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:276,"MULTIPOLYGON (((1.716027 52.422252,1.715914 52.422030,1.715629 52.422074,1.715568 52.422118,1.715728 52.422287,1.716027 52.422252)))",,Lincoln Court,,local-authority-eng:ESK,,,,/open-space/open-space/276
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:277,"MULTIPOLYGON (((1.712046 52.419456,1.712452 52.419407,1.712426 52.419357,1.712458 52.419248,1.712017 52.419292,1.711988 52.419316,1.712046 52.419456)))",,Lloyds Avenue 83 103,,local-authority-eng:ESK,,,,/open-space/open-space/277
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:279,"MULTIPOLYGON (((1.711526 52.418750,1.711795 52.418747,1.711305 52.418605,1.711187 52.418633,1.711072 52.418765,1.711186 52.418716,1.711526 52.418750)))",,Church Road,,local-authority-eng:ESK,,,,/open-space/open-space/279
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:17,"MULTIPOLYGON (((1.705690 52.485972,1.705335 52.485872,1.705100 52.486025,1.705723 52.486042,1.705728 52.485979,1.705690 52.485972)))",,Lime Avenue,,local-authority-eng:ESK,,,,/open-space/open-space/17
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:20,"MULTIPOLYGON (((1.475750 52.456901,1.475674 52.456885,1.475555 52.457057,1.475994 52.457135,1.476092 52.456973,1.475750 52.456901)))",,Mettingham Bowls Club,,local-authority-eng:ESK,,,,/open-space/open-space/20
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:21,"MULTIPOLYGON (((1.558708 52.449973,1.558338 52.449291,1.558352 52.449345,1.558207 52.449375,1.558153 52.449281,1.557319 52.449421,1.557470 52.449794,1.557206 52.449835,1.557229 52.449896,1.557067 52.449920,1.557104 52.450016,1.556543 52.450099,1.556687 52.450465,1.558791 52.450121,1.558708 52.449973)))",,Sports Centre High School,,local-authority-eng:ESK,,,,/open-space/open-space/21
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:22,"MULTIPOLYGON (((1.576676 52.449015,1.576565 52.448715,1.575947 52.448789,1.575999 52.448963,1.576254 52.449059,1.576676 52.449015)))",,Banham Road,,local-authority-eng:ESK,,,,/open-space/open-space/22
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:24,"MULTIPOLYGON (((1.566976 52.460395,1.566557 52.460379,1.566536 52.460659,1.566948 52.460667,1.566976 52.460395)))",,Denmark Road,,local-authority-eng:ESK,,,,/open-space/open-space/24
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:89,"MULTIPOLYGON (((1.735028 52.463817,1.735022 52.464131,1.735535 52.464134,1.735546 52.463824,1.735028 52.463817)))",,Kirkley Park Bowls Club,,local-authority-eng:ESK,,,,/open-space/open-space/89
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:90,"MULTIPOLYGON (((1.714250 52.450866,1.714643 52.450728,1.714748 52.450661,1.714693 52.450599,1.714659 52.450299,1.713692 52.450562,1.713241 52.450621,1.713172 52.450661,1.713155 52.450740,1.713332 52.450742,1.713908 52.450880,1.713993 52.450834,1.714166 52.450888,1.714250 52.450866)))",,Ranville,,local-authority-eng:ESK,,,,/open-space/open-space/90
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:91,"MULTIPOLYGON (((1.723703 52.454115,1.723534 52.454128,1.723543 52.454156,1.722747 52.454355,1.722764 52.454424,1.722607 52.454452,1.722589 52.454388,1.722423 52.454393,1.722591 52.454599,1.723318 52.454352,1.723655 52.454304,1.723743 52.454331,1.723816 52.454426,1.724325 52.454298,1.724755 52.454258,1.724840 52.454603,1.725044 52.454700,1.725105 52.454665,1.725328 52.454641,1.725647 52.454639,1.726011 52.454718,1.726407 52.454722,1.726515 52.454768,1.728092 52.454785,1.728750 52.454752,1.728553 52.455121,1.728628 52.455129,1.728837 52.454751,1.729465 52.454497,1.729519 52.454350,1.729473 52.453993,1.729390 52.453983,1.729381 52.454392,1.729321 52.454461,1.728594 52.454611,1.728341 52.454634,1.728294 52.454500,1.726587 52.454518,1.725630 52.454386,1.725200 52.454366,1.725194 52.454092,1.723703 52.454115)))",,Between Stradbrooke Roand and Silverwood Close,,local-authority-eng:ESK,,,,/open-space/open-space/91
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:94,"MULTIPOLYGON (((1.663231 52.379781,1.662591 52.380190,1.661782 52.380701,1.663306 52.381385,1.663835 52.381058,1.663908 52.381095,1.664740 52.380561,1.664794 52.380354,1.663543 52.379584,1.663231 52.379781)))",,Playing Field,,local-authority-eng:ESK,,,,/open-space/open-space/94
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:280,"MULTIPOLYGON (((1.721268 52.417341,1.721325 52.417571,1.721455 52.417560,1.721429 52.417329,1.721268 52.417341)))",,Lowlands Close,,local-authority-eng:ESK,,,,/open-space/open-space/280
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:282,"MULTIPOLYGON (((1.719041 52.417670,1.718660 52.417721,1.718632 52.417725,1.718668 52.417838,1.718721 52.417835,1.718811 52.417787,1.719095 52.417748,1.719041 52.417670)))",,The Nordalls 30 33,,local-authority-eng:ESK,,,,/open-space/open-space/282
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:290,"MULTIPOLYGON (((1.713190 52.420289,1.713124 52.420277,1.713089 52.420313,1.713115 52.420391,1.713185 52.420388,1.713190 52.420289)))",,West of 181 Lloyds Avenue,,local-authority-eng:ESK,,,,/open-space/open-space/290
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:293,"MULTIPOLYGON (((1.689905 52.447711,1.688507 52.447544,1.688050 52.448482,1.690154 52.448981,1.690263 52.448959,1.690351 52.448887,1.690430 52.448759,1.690552 52.448487,1.690513 52.448468,1.690611 52.448356,1.690804 52.447814,1.689905 52.447711)))",,Carlton Colville Community Centre,,local-authority-eng:ESK,,,,/open-space/open-space/293
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:294,"MULTIPOLYGON (((1.557858 52.454590,1.558043 52.454562,1.557534 52.454409,1.556249 52.454273,1.556225 52.454302,1.556218 52.454962,1.556354 52.455052,1.557089 52.455289,1.557501 52.455075,1.557502 52.454955,1.557622 52.454829,1.557584 52.454818,1.557473 52.454664,1.557858 52.454590)))",,St Mary's Paddock,,local-authority-eng:ESK,,,,/open-space/open-space/294
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:298,"MULTIPOLYGON (((1.698782 52.463534,1.698225 52.463971,1.699656 52.464612,1.700137 52.464121,1.698782 52.463534)))",,Warren Special School South,,local-authority-eng:ESK,,,,/open-space/open-space/298
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:299,"MULTIPOLYGON (((1.542726 52.430901,1.542672 52.431070,1.542588 52.431048,1.542560 52.431145,1.542400 52.432094,1.543985 52.432361,1.544213 52.431616,1.544424 52.431104,1.542726 52.430901)))",,Redisham Road,,local-authority-eng:ESK,,,,/open-space/open-space/299
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:300,"MULTIPOLYGON (((1.703176 52.455908,1.703090 52.455748,1.703219 52.455704,1.703155 52.455620,1.702459 52.455677,1.702336 52.455622,1.702301 52.455663,1.702718 52.455850,1.702988 52.455778,1.703138 52.455916,1.703176 52.455908)))",,Robertsbridge Walk,,local-authority-eng:ESK,,,,/open-space/open-space/300
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:301,"MULTIPOLYGON (((1.698934 52.458713,1.698903 52.458733,1.698859 52.458926,1.698762 52.458988,1.698773 52.459027,1.698977 52.459087,1.699217 52.459219,1.699475 52.459238,1.699516 52.459341,1.699759 52.459321,1.699790 52.459292,1.699710 52.459169,1.698934 52.458713)))",,Grove Road,,local-authority-eng:ESK,,,,/open-space/open-space/301
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:303,"MULTIPOLYGON (((1.599166 52.448352,1.599433 52.448369,1.599477 52.448323,1.599464 52.448195,1.599218 52.448185,1.599166 52.448352)))",,Ash Tree Close,,local-authority-eng:ESK,,,,/open-space/open-space/303
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:29,"MULTIPOLYGON (((1.575713 52.457217,1.575688 52.457198,1.577334 52.456520,1.577399 52.456477,1.577397 52.456447,1.576154 52.455489,1.575795 52.455493,1.574930 52.455597,1.575003 52.455719,1.574240 52.456052,1.574881 52.456568,1.574184 52.456790,1.573772 52.457000,1.573650 52.457099,1.574053 52.457304,1.574626 52.457660,1.575713 52.457217)))",,Alan Hutchinson Way,,local-authority-eng:ESK,,,,/open-space/open-space/29
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:30,"MULTIPOLYGON (((1.566333 52.456208,1.566056 52.456204,1.566070 52.456456,1.566498 52.456461,1.566488 52.456210,1.566333 52.456208)))",,Rear of the Library,,local-authority-eng:ESK,,,,/open-space/open-space/30
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:96,"MULTIPOLYGON (((1.523866 52.344417,1.523855 52.344392,1.523806 52.344399,1.523285 52.344600,1.523507 52.344770,1.523282 52.344947,1.523638 52.345139,1.523757 52.345123,1.524083 52.344717,1.523947 52.344605,1.523866 52.344417)))",,Church View,,local-authority-eng:ESK,,,,/open-space/open-space/96
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:97,"MULTIPOLYGON (((1.666038 52.335307,1.665214 52.335321,1.665222 52.335855,1.664775 52.335867,1.664779 52.336461,1.665117 52.336456,1.665113 52.336112,1.665254 52.336107,1.665367 52.335937,1.665494 52.335840,1.666344 52.335840,1.666328 52.335303,1.666038 52.335307)))",,Solebay Bowling Club,,local-authority-eng:ESK,,,,/open-space/open-space/97
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:304,"MULTIPOLYGON (((1.599682 52.447938,1.599706 52.447914,1.599701 52.447745,1.599522 52.447928,1.599682 52.447938)))",,Ash Tree Close,,local-authority-eng:ESK,,,,/open-space/open-space/304
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:307,"MULTIPOLYGON (((1.727380 52.457351,1.729418 52.457749,1.729626 52.457762,1.730662 52.455961,1.728413 52.455521,1.727380 52.457351)))",,Kirkley Recreation Ground,,local-authority-eng:ESK,,,,/open-space/open-space/307
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:309,"MULTIPOLYGON (((1.695290 52.461645,1.695619 52.461508,1.695494 52.461388,1.695398 52.461420,1.695338 52.461338,1.694896 52.461315,1.694954 52.461486,1.695138 52.461671,1.695179 52.461703,1.695290 52.461645)))",,Eades Walk,,local-authority-eng:ESK,,,,/open-space/open-space/309
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:32,"MULTIPOLYGON (((1.736120 52.495935,1.736211 52.495947,1.736267 52.495764,1.736071 52.495728,1.735963 52.495898,1.736120 52.495935)))",,Rumburgh Road,,local-authority-eng:ESK,,,,/open-space/open-space/32
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:38,"MULTIPOLYGON (((1.681011 52.332387,1.680899 52.332895,1.682239 52.333494,1.682343 52.333470,1.682732 52.333048,1.682893 52.333005,1.685852 52.333406,1.685893 52.333371,1.685339 52.332085,1.685308 52.332090,1.685086 52.331609,1.683866 52.331884,1.682850 52.332051,1.682026 52.332093,1.681137 52.332076,1.681074 52.332102,1.681011 52.332387)))",,"North Parade, Boating Lake",,local-authority-eng:ESK,,,,/open-space/open-space/38
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:40,"MULTIPOLYGON (((1.708418 52.457557,1.708344 52.457636,1.708338 52.457722,1.708674 52.457785,1.708783 52.457607,1.708418 52.457557)))",,Orchard Croft,,local-authority-eng:ESK,,,,/open-space/open-space/40
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:101,"MULTIPOLYGON (((1.675720 52.329389,1.676214 52.329110,1.676208 52.329099,1.675751 52.329000,1.675705 52.329032,1.675654 52.329155,1.675503 52.329621,1.675720 52.329389)))",,North Green,,local-authority-eng:ESK,,,,/open-space/open-space/101
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:102,"MULTIPOLYGON (((1.676281 52.326045,1.675581 52.325938,1.673993 52.326616,1.674339 52.326636,1.674415 52.326593,1.674596 52.326582,1.674767 52.326645,1.674749 52.326660,1.674795 52.326707,1.675877 52.326823,1.676162 52.326881,1.676508 52.326227,1.676935 52.326281,1.676996 52.326170,1.676281 52.326045)))",,Southwold Common,,local-authority-eng:ESK,,,,/open-space/open-space/102
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:103,"MULTIPOLYGON (((1.677564 52.323778,1.677505 52.323779,1.677364 52.323703,1.677289 52.324231,1.678175 52.324271,1.678057 52.324092,1.677800 52.323908,1.677822 52.323890,1.677564 52.323778)))",,Skilmans Hill,,local-authority-eng:ESK,,,,/open-space/open-space/103
